x,y,fire,year
97,77,3.43137,2020
98,77,1,2020
77,76,3.54545,2020
78,76,2.27976,2020
79,76,2.23333,2020
94,76,4.05263,2020
95,76,4.20408,2020
96,76,3.7381,2020
98,76,1,2020
81,75,1,2020
82,75,1.45455,2020
83,75,1,2020
84,75,1,2020
94,75,3,2020
95,75,3.46154,2020
96,75,3.85714,2020
81,74,1.656,2020
82,74,1.55385,2020
83,74,2.87805,2020
84,74,2,2020
80,73,1,2020
81,73,1.82273,2020
82,73,2.53986,2020
83,73,2.9313,2020
84,73,3.7,2020
96,73,3,2020
97,73,3.375,2020
98,73,3.33333,2020
103,73,3.91667,2020
104,73,3.5,2020
81,72,3.01124,2020
82,72,3.60465,2020
83,72,3.5819,2020
84,72,3.14286,2020
95,72,3,2020
96,72,3.49425,2020
97,72,3.55294,2020
98,72,3.16667,2020
99,72,3.07692,2020
102,72,3.4,2020
103,72,3.68333,2020
104,72,3.05435,2020
105,72,2.7963,2020
80,71,2.16,2020
81,71,2.0163,2020
82,71,2.09756,2020
83,71,2.30476,2020
93,71,1,2020
95,71,3.6,2020
96,71,3.44928,2020
97,71,3.67073,2020
98,71,3.33333,2020
99,71,3.51515,2020
100,71,3.625,2020
102,71,3.86111,2020
103,71,3.86842,2020
104,71,2.71667,2020
105,71,2.38281,2020
79,70,2.13889,2020
80,70,2.54511,2020
81,70,2.14599,2020
82,70,2.2303,2020
83,70,1.92958,2020
84,70,1.75,2020
85,70,1.13793,2020
93,70,1,2020
94,70,1,2020
95,70,3.39286,2020
96,70,3.83019,2020
97,70,3.48,2020
98,70,3.53846,2020
99,70,3.51351,2020
100,70,3.22857,2020
102,70,4.4,2020
103,70,4.39286,2020
104,70,3.14925,2020
105,70,2.61392,2020
106,70,3.25,2020
79,69,2.11765,2020
80,69,2.5,2020
81,69,2.43639,2020
82,69,2.42453,2020
83,69,1.91667,2020
84,69,1.70732,2020
85,69,1.42,2020
93,69,1.06944,2020
94,69,2.88235,2020
95,69,3.51786,2020
96,69,3.54167,2020
97,69,3.10345,2020
98,69,3.53061,2020
99,69,3.56989,2020
100,69,3.45349,2020
101,69,4,2020
103,69,3.61905,2020
104,69,3.46847,2020
105,69,4.36667,2020
80,68,3.09091,2020
81,68,3.02273,2020
82,68,3.19318,2020
84,68,1.74699,2020
85,68,1.7265,2020
86,68,1.84615,2020
87,68,1.13333,2020
88,68,1.33333,2020
89,68,1.14035,2020
90,68,1,2020
93,68,3,2020
94,68,2.93617,2020
95,68,3.57534,2020
96,68,3.36,2020
97,68,3.2551,2020
98,68,3.56349,2020
99,68,3.6063,2020
100,68,3.5,2020
103,68,3.59615,2020
104,68,3.73585,2020
105,68,4.2,2020
75,67,1,2020
76,67,1,2020
84,67,2.25,2020
85,67,1.66667,2020
87,67,1,2020
88,67,1,2020
89,67,1.13043,2020
93,67,3.41176,2020
94,67,3.16854,2020
95,67,3.30081,2020
96,67,2.92233,2020
97,67,3.38889,2020
98,67,3.79412,2020
99,67,3.60156,2020
100,67,3.46429,2020
104,67,3,2020
75,66,1,2020
76,66,1,2020
78,66,1,2020
79,66,1.05333,2020
80,66,1.00575,2020
81,66,1,2020
82,66,1,2020
83,66,1,2020
94,66,3.475,2020
95,66,3.29885,2020
96,66,2.50467,2020
97,66,3.42857,2020
98,66,4,2020
99,66,3.25,2020
77,65,1,2020
78,65,1.96491,2020
79,65,1.71059,2020
80,65,1.23193,2020
81,65,1,2020
82,65,1,2020
83,65,1,2020
89,65,1,2020
90,65,1,2020
95,65,3.11111,2020
96,65,3.47059,2020
97,65,4,2020
103,65,3.66667,2020
104,65,3,2020
77,64,1.4,2020
78,64,1.73684,2020
79,64,2.19565,2020
80,64,1.87,2020
81,64,3.37234,2020
102,64,3.06452,2020
103,64,3.05376,2020
104,64,2.98765,2020
77,63,2.5,2020
78,63,2.73913,2020
79,63,2.80709,2020
80,63,3.80841,2020
81,63,4.26068,2020
82,63,2.71296,2020
83,63,1.45833,2020
102,63,3.17391,2020
103,63,3.02299,2020
104,63,2.9802,2020
76,62,2.54412,2020
77,62,2.65049,2020
78,62,3.56204,2020
79,62,4.06944,2020
80,62,3.575,2020
81,62,4.03906,2020
82,62,3.53571,2020
83,62,3.12037,2020
89,62,1.5,2020
103,62,3,2020
104,62,2.33333,2020
75,61,3.73333,2020
76,61,2.69231,2020
77,61,2.58559,2020
78,61,3.56522,2020
79,61,4.28472,2020
80,61,3.50781,2020
81,61,3.79675,2020
82,61,4.14019,2020
83,61,3.4,2020
88,61,2.16,2020
89,61,1.4322,2020
90,61,1.5102,2020
103,61,2.33333,2020
104,61,2.44444,2020
75,60,3,2020
76,60,3,2020
77,60,3.52817,2020
78,60,3.96503,2020
79,60,3.85106,2020
80,60,3.512,2020
81,60,4.14407,2020
82,60,4.29358,2020
83,60,4.28889,2020
88,60,3.68421,2020
89,60,1.52941,2020
90,60,1.08824,2020
76,59,2.88889,2020
77,59,3.32432,2020
78,59,3.39716,2020
79,59,3.22137,2020
80,59,3.8,2020
81,59,4.25581,2020
82,59,4.2973,2020
83,59,3.85714,2020
108,59,1,2020
75,58,2.32609,2020
76,58,3,2020
77,58,3.43651,2020
78,58,3.40426,2020
79,58,3.05263,2020
81,58,3.5,2020
82,58,3.14773,2020
83,58,2.94737,2020
108,58,1,2020
75,57,1.88889,2020
76,57,3.19014,2020
77,57,3.69718,2020
78,57,3.70492,2020
79,57,3.33333,2020
82,57,2.85714,2020
83,57,3.125,2020
107,57,1,2020
108,57,1,2020
109,57,1,2020
75,56,2.5,2020
76,56,2.9927,2020
77,56,3.3042,2020
78,56,3.19318,2020
79,56,3.13393,2020
93,56,1,2020
94,56,1,2020
95,56,1,2020
76,55,2.26515,2020
77,55,2.80172,2020
78,55,2.93015,2020
79,55,2.85556,2020
80,55,1.15385,2020
93,55,1,2020
94,55,1,2020
95,55,1,2020
77,54,1,2020
78,54,2.74383,2020
79,54,2.2679,2020
80,54,1.14286,2020
106,54,3.42857,2020
107,54,3.01961,2020
108,54,2.875,2020
77,53,1.1413,2020
78,53,1.77113,2020
79,53,1.9359,2020
80,53,1,2020
106,53,2.5,2020
107,53,2.83721,2020
108,53,2.4,2020
109,53,2.5,2020
77,52,1.45349,2020
78,52,1.16935,2020
79,52,2,2020
101,52,2.66667,2020
107,52,3,2020
108,52,2.82353,2020
109,52,2.93333,2020
77,51,1.12,2020
101,51,3,2020
106,51,1,2020
107,51,1,2020
76,50,1.01449,2020
77,50,1,2020
78,50,1,2020
104,50,1,2020
105,50,1,2020
106,50,1,2020
107,50,1,2020
76,49,1,2020
77,49,1,2020
78,49,1,2020
105,49,1,2020
73,48,2.72222,2020
74,48,2.23077,2020
75,48,2,2020
72,47,1,2020
73,47,2.14433,2020
74,47,2.59259,2020
75,47,2.9,2020
72,46,2.0641,2020
73,46,1.95238,2020
74,46,2.5,2020
72,45,1.88889,2020
73,45,1.72222,2020
102,44,1.33333,2020
98,43,1.2,2020
99,43,1.14815,2020
102,43,1,2020
75,42,1.40909,2020
76,42,2.83333,2020
80,42,1,2020
81,42,1,2020
86,42,2.92308,2020
87,42,3.125,2020
88,42,3.06667,2020
89,42,3.12,2020
98,42,1.09302,2020
99,42,1.00694,2020
102,42,1,2020
103,42,1,2020
71,41,3.72,2020
72,41,1.84444,2020
73,41,1.45455,2020
75,41,3.82895,2020
76,41,2.8125,2020
77,41,1.78571,2020
80,41,1.21591,2020
81,41,1.85746,2020
82,41,1.66667,2020
83,41,2.29412,2020
84,41,1.66667,2020
86,41,2.36508,2020
87,41,2.7069,2020
88,41,2.4,2020
89,41,2.33333,2020
98,41,1,2020
99,41,1,2020
102,41,1,2020
70,40,2.5,2020
71,40,3.5534,2020
72,40,3.43697,2020
73,40,1.37795,2020
74,40,1.42667,2020
75,40,3.01739,2020
76,40,2.4569,2020
77,40,2.14286,2020
80,40,3.22727,2020
81,40,2.46296,2020
82,40,2.61458,2020
83,40,3.34337,2020
84,40,1.65517,2020
86,40,2.875,2020
87,40,2.98795,2020
88,40,2.83077,2020
89,40,2.6,2020
70,39,1.98113,2020
71,39,3.50763,2020
72,39,3.66071,2020
73,39,3.07576,2020
74,39,3.52239,2020
75,39,3.475,2020
76,39,1.63529,2020
80,39,3.83333,2020
81,39,3.39552,2020
82,39,2.84466,2020
83,39,3.36792,2020
84,39,2,2020
87,39,2.85185,2020
88,39,2.92,2020
89,39,2.63636,2020
70,38,2.18519,2020
71,38,3.94309,2020
72,38,3.66031,2020
73,38,3.75954,2020
74,38,4.10593,2020
75,38,1.95192,2020
76,38,1.47403,2020
77,38,1.03571,2020
80,38,3.23077,2020
81,38,3.55702,2020
82,38,4.10185,2020
83,38,3.78049,2020
84,38,3.4,2020
85,38,4.02174,2020
86,38,3.88235,2020
87,38,2.85965,2020
88,38,3.06154,2020
89,38,2.71429,2020
70,37,2.06061,2020
71,37,4.05,2020
72,37,3.62341,2020
73,37,3.10075,2020
74,37,3.16532,2020
75,37,1.84536,2020
76,37,1.57857,2020
77,37,1.075,2020
79,37,2.1,2020
80,37,1.63084,2020
81,37,2.44498,2020
82,37,3.43956,2020
83,37,3.98936,2020
84,37,4.025,2020
85,37,3.77778,2020
86,37,3.14286,2020
87,37,3.40984,2020
88,37,3.35294,2020
89,37,3.5,2020
90,37,4,2020
71,36,2,2020
72,36,3.74583,2020
73,36,3.65179,2020
74,36,2.5087,2020
75,36,1.75309,2020
76,36,1.56522,2020
77,36,3,2020
79,36,1.37037,2020
80,36,1.46774,2020
81,36,1.94239,2020
82,36,2.72388,2020
83,36,3.84615,2020
84,36,4.15,2020
86,36,3,2020
87,36,3.22807,2020
88,36,3.53448,2020
89,36,3.38571,2020
90,36,3.14286,2020
71,35,3,2020
72,35,2.14545,2020
73,35,3.79661,2020
74,35,1.91053,2020
75,35,2.0303,2020
76,35,1.45714,2020
79,35,1.04878,2020
80,35,1.27451,2020
81,35,2.14894,2020
82,35,2.05263,2020
83,35,2,2020
85,35,3.24,2020
86,35,3.36364,2020
87,35,3.2,2020
88,35,3.48571,2020
89,35,3.44,2020
72,34,2.10811,2020
73,34,3.13592,2020
74,34,1.71429,2020
75,34,2.22222,2020
78,34,1,2020
79,34,1,2020
80,34,1.09375,2020
81,34,2.27451,2020
82,34,2.4,2020
85,34,3.12676,2020
86,34,3.02941,2020
87,34,3.39216,2020
88,34,3.125,2020
72,33,1.04167,2020
73,33,1.28205,2020
74,33,1.60606,2020
77,33,1,2020
78,33,1,2020
79,33,1.03571,2020
80,33,1.06849,2020
81,33,1.7619,2020
82,33,1.6,2020
85,33,3.20339,2020
86,33,3.13551,2020
87,33,3.18468,2020
88,33,3.39474,2020
73,32,1.125,2020
74,32,1.71429,2020
76,32,1,2020
77,32,1,2020
78,32,1,2020
79,32,1.03448,2020
80,32,1.09375,2020
81,32,1.1,2020
85,32,3.0625,2020
86,32,2.30841,2020
87,32,2.42568,2020
88,32,2.86816,2020
76,31,1.50617,2020
77,31,1.2549,2020
78,31,1.12766,2020
86,31,1.11111,2020
87,31,2.00847,2020
88,31,3.0625,2020
76,30,1.04348,2020
77,30,1.20354,2020
78,30,1.14423,2020
79,30,1,2020
75,29,1,2020
76,29,1.06897,2020
77,29,1.14516,2020
78,29,1.00847,2020
79,29,1,2020
85,29,1,2020
86,29,1,2020
75,28,1,2020
76,28,1,2020
77,28,1,2020
78,28,1.02703,2020
79,28,1.06604,2020
84,28,1,2020
85,28,1,2020
86,28,1,2020
77,27,1.04167,2020
78,27,1.07778,2020
79,27,1.11538,2020
84,27,1.09091,2020
86,27,4.21053,2020
76,26,1,2020
77,26,1.04348,2020
78,26,1.10714,2020
79,26,1.21739,2020
80,26,1.28571,2020
86,26,4.125,2020
87,26,2.05714,2020
76,25,1,2020
77,25,1.03297,2020
78,25,1.26136,2020
79,25,1.20833,2020
80,25,1.35714,2020
81,25,1,2020
82,25,1,2020
83,25,1,2020
84,25,1,2020
86,25,2.32759,2020
87,25,2.6044,2020
88,25,2,2020
76,24,1,2020
77,24,1.06186,2020
78,24,1.21359,2020
79,24,1.20619,2020
80,24,1.05263,2020
81,24,1,2020
82,24,1,2020
83,24,1,2020
84,24,1,2020
85,24,1.35417,2020
86,24,1.65823,2020
87,24,2.08511,2020
88,24,2.11111,2020
77,23,1.19318,2020
78,23,1.08257,2020
79,23,1.10638,2020
80,23,1.16964,2020
81,23,1.2,2020
82,23,1.16129,2020
83,23,1.11111,2020
84,23,1.02128,2020
85,23,1.8,2020
86,23,2.24731,2020
87,23,2.25217,2020
88,23,2.39394,2020
89,23,2.58824,2020
75,22,1.22222,2020
76,22,1.04545,2020
77,22,1.43564,2020
78,22,1.20588,2020
79,22,1.28161,2020
80,22,1.26754,2020
81,22,1.06522,2020
82,22,1.27059,2020
83,22,1.26087,2020
84,22,1.16346,2020
85,22,1.42268,2020
86,22,1.63462,2020
87,22,1.51546,2020
88,22,1.81818,2020
89,22,3.42857,2020
75,21,1.11494,2020
76,21,1.15044,2020
77,21,2.33761,2020
78,21,1.13866,2020
79,21,1.43367,2020
80,21,1.22689,2020
81,21,1.27103,2020
82,21,1.62366,2020
83,21,1.46899,2020
84,21,1.26667,2020
85,21,2.15517,2020
86,21,1.89362,2020
87,21,1.78652,2020
88,21,1.47458,2020
89,21,1,2020
74,20,1,2020
75,20,1.3018,2020
76,20,1.73043,2020
77,20,2.42578,2020
78,20,3.36694,2020
79,20,3.88889,2020
80,20,1.57018,2020
81,20,1.42376,2020
82,20,1.90099,2020
83,20,1.78686,2020
84,20,2.00495,2020
85,20,1.55556,2020
86,20,1.56977,2020
87,20,1.96703,2020
88,20,2.22826,2020
89,20,1.73684,2020
74,19,1.10938,2020
75,19,1.26852,2020
76,19,2.42949,2020
77,19,2.93578,2020
78,19,2.31977,2020
79,19,2.47727,2020
80,19,1.95089,2020
81,19,1.49138,2020
82,19,1.57835,2020
83,19,2.23775,2020
84,19,1.83025,2020
85,19,3.19907,2020
86,19,3.89815,2020
87,19,2.29,2020
88,19,2.11538,2020
89,19,2.375,2020
75,18,1,2020
76,18,1.18675,2020
77,18,1.18966,2020
78,18,1.23009,2020
79,18,1.62644,2020
80,18,1.94636,2020
81,18,2.43443,2020
82,18,2.08642,2020
83,18,1.98904,2020
84,18,1.875,2020
85,18,3.47826,2020
86,18,4.09211,2020
87,18,2.75,2020
88,18,1.60465,2020
89,18,2.33333,2020
66,17,1,2020
76,17,1.08333,2020
77,17,1.26866,2020
78,17,1.43902,2020
79,17,2.65625,2020
80,17,2.61429,2020
81,17,2.29412,2020
82,17,2.22222,2020
83,17,2.12667,2020
84,17,3.15,2020
85,17,2.77143,2020
86,17,3.77586,2020
87,17,2.71264,2020
88,17,2.42105,2020
78,16,1.5,2020
79,16,1.45,2020
80,16,2.51667,2020
81,16,2.25,2020
82,16,2.75,2020
83,16,2.06061,2020
84,16,3,2020
86,16,3.75,2020
87,16,2.66667,2020
88,16,3.66667,2020
67,15,1,2020
68,15,2.11765,2020
71,15,1.54545,2020
72,15,2.16667,2020
74,15,4,2020
66,14,1,2020
67,14,2.20833,2020
68,14,2.15556,2020
69,14,1.36111,2020
70,14,2.03409,2020
71,14,1.70667,2020
72,14,1.53077,2020
73,14,1.625,2020
74,14,2.67857,2020
75,14,2.66667,2020
66,13,2.03009,2020
67,13,3.82,2020
68,13,3.39306,2020
69,13,2.67292,2020
70,13,3.69417,2020
71,13,2.86051,2020
72,13,3.49554,2020
73,13,3.0531,2020
74,13,2.33158,2020
75,13,1.78182,2020
76,13,2,2020
65,12,1,2020
66,12,2.61905,2020
67,12,4.11733,2020
68,12,3.88205,2020
69,12,3.85613,2020
70,12,3.82456,2020
71,12,3.86614,2020
72,12,3.93359,2020
73,12,3.34274,2020
74,12,3.292,2020
75,12,2.19355,2020
76,12,1.6,2020
65,11,1,2020
66,11,1.05882,2020
67,11,2.57924,2020
68,11,3.95068,2020
69,11,3.40789,2020
70,11,4.01806,2020
71,11,4.58841,2020
72,11,4.20259,2020
73,11,3.875,2020
74,11,3.89912,2020
75,11,2.85227,2020
76,11,1.9,2020
65,10,1,2020
66,10,1,2020
68,10,1.33333,2020
69,10,1.6747,2020
70,10,3.54386,2020
71,10,4.55645,2020
72,10,4.04741,2020
73,10,4.07101,2020
74,10,4.35417,2020
75,10,4.10588,2020
76,10,2.83051,2020
77,10,1.77778,2020
68,9,1.375,2020
69,9,2.09375,2020
70,9,2.65074,2020
71,9,3.68699,2020
72,9,3.79487,2020
73,9,4.0066,2020
74,9,3.32716,2020
75,9,2.03077,2020
76,9,1.83333,2020
77,9,3,2020
68,8,1.63462,2020
69,8,2.21901,2020
70,8,3.23301,2020
71,8,3.84211,2020
72,8,4.35897,2020
73,8,4.14773,2020
74,8,3.42254,2020
75,8,3.38172,2020
76,8,3.06061,2020
69,7,1.7,2020
70,7,2.6,2020
71,7,1.5,2020
72,7,3.73077,2020
73,7,3.7766,2020
74,7,3.93023,2020
75,7,4.47059,2020
42,363,3.63158,2030
43,363,3.87778,2030
44,363,4.00526,2030
45,363,3.875,2030
37,362,4.3,2030
38,362,4.17742,2030
39,362,3.84746,2030
40,362,4,2030
41,362,3,2030
42,362,3.54688,2030
43,362,2.93462,2030
44,362,2.9328,2030
45,362,4.03333,2030
46,362,4.5,2030
37,361,4.16667,2030
38,361,4.04545,2030
39,361,3.8156,2030
40,361,4.00826,2030
41,361,3.6087,2030
42,361,3.70543,2030
43,361,3.25194,2030
44,361,3.56167,2030
45,361,4.07426,2030
46,361,4.13298,2030
47,361,4.14205,2030
48,361,4.35714,2030
37,360,4.41667,2030
38,360,4.22093,2030
39,360,4,2030
40,360,4.01835,2030
41,360,3.91453,2030
42,360,3.89231,2030
43,360,3.78,2030
44,360,3.97436,2030
45,360,3.96875,2030
46,360,4.14773,2030
47,360,3.99138,2030
48,360,4.2037,2030
50,360,1.03448,2030
51,360,1,2030
37,359,4.13846,2030
38,359,4.19231,2030
39,359,4.26364,2030
40,359,4.11111,2030
41,359,4.34677,2030
42,359,4.03448,2030
43,359,3.85393,2030
44,359,3.89649,2030
45,359,3.94737,2030
46,359,4.09901,2030
47,359,4.03684,2030
48,359,4.05072,2030
49,359,1,2030
50,359,1,2030
51,359,1,2030
31,358,3.22222,2030
32,358,3,2030
36,358,4.5,2030
37,358,4.35,2030
38,358,4.11111,2030
39,358,3.69549,2030
40,358,4.04412,2030
41,358,4.10744,2030
42,358,4.22015,2030
43,358,3.76812,2030
44,358,3.85897,2030
45,358,3.72276,2030
46,358,3.97664,2030
47,358,4.05288,2030
48,358,2.52381,2030
49,358,1.16049,2030
50,358,1,2030
30,357,4,2030
31,357,3.80952,2030
32,357,3.35227,2030
36,357,4.4,2030
37,357,4.41667,2030
38,357,4.11579,2030
39,357,2.87798,2030
40,357,3.25926,2030
41,357,3.7439,2030
42,357,3.94915,2030
43,357,3.96212,2030
44,357,3.54198,2030
45,357,3.58462,2030
46,357,3.83333,2030
47,357,2.81818,2030
48,357,2.07983,2030
49,357,1.72028,2030
50,357,1.22581,2030
30,356,3.875,2030
31,356,3.96581,2030
32,356,3.64356,2030
37,356,4,2030
38,356,4.23158,2030
39,356,3.24809,2030
40,356,2.58199,2030
41,356,2.79856,2030
42,356,3.82482,2030
43,356,4.19725,2030
44,356,3.41667,2030
45,356,4,2030
47,356,1.02857,2030
48,356,1.33186,2030
49,356,1.56,2030
50,356,1.5,2030
52,356,1,2030
53,356,1,2030
31,355,4,2030
32,355,3.25,2030
35,355,1,2030
36,355,1,2030
37,355,4,2030
38,355,3.96721,2030
39,355,4.0041,2030
40,355,3.24627,2030
41,355,2.99005,2030
42,355,3.52747,2030
43,355,3.80909,2030
47,355,1,2030
48,355,1,2030
50,355,3.53846,2030
51,355,3.8,2030
52,355,1.09375,2030
53,355,1.24576,2030
54,355,1.17188,2030
23,354,2.66667,2030
24,354,2.5,2030
35,354,1,2030
36,354,1,2030
37,354,4,2030
38,354,3.17692,2030
39,354,2.68504,2030
40,354,3.89474,2030
41,354,4.05474,2030
42,354,3.25,2030
43,354,2.22839,2030
49,354,3.85714,2030
50,354,3.69355,2030
51,354,3.61702,2030
52,354,2.71687,2030
53,354,2.23109,2030
54,354,2.28333,2030
22,353,1.00781,2030
23,353,2.2197,2030
24,353,2.36434,2030
25,353,1.4963,2030
26,353,1,2030
30,353,3.94737,2030
31,353,4.06944,2030
32,353,4,2030
35,353,1,2030
36,353,1.08824,2030
37,353,2.67292,2030
38,353,3.3662,2030
39,353,2.97867,2030
40,353,2.60484,2030
41,353,2.94118,2030
42,353,3.93548,2030
49,353,3.42857,2030
50,353,3.7963,2030
51,353,3.875,2030
52,353,3.43359,2030
53,353,2.76119,2030
22,352,1.58025,2030
23,352,2.19167,2030
24,352,2.42857,2030
25,352,1.50718,2030
26,352,1,2030
27,352,3,2030
28,352,2.47619,2030
29,352,4,2030
30,352,4.06154,2030
31,352,4.03846,2030
32,352,3.91026,2030
33,352,4,2030
35,352,1.03448,2030
36,352,1.63359,2030
37,352,2.25249,2030
38,352,2.50943,2030
39,352,3.75954,2030
40,352,2.67742,2030
43,352,2.11111,2030
50,352,3.62903,2030
51,352,3.61053,2030
52,352,3.85263,2030
53,352,3,2030
5,351,2,2030
22,351,2.2541,2030
23,351,1.87707,2030
24,351,1.82927,2030
27,351,2.76923,2030
28,351,2.73864,2030
29,351,3.22541,2030
30,351,3.98276,2030
31,351,3.86207,2030
32,351,3.85833,2030
33,351,3.90385,2030
36,351,2.57895,2030
37,351,2.175,2030
38,351,2.47482,2030
39,351,3.87984,2030
40,351,3.63971,2030
41,351,2.7561,2030
42,351,2.72857,2030
43,351,2.6625,2030
44,351,3,2030
50,351,4,2030
51,351,3.23333,2030
52,351,3.6,2030
55,351,3.09091,2030
56,351,2.91549,2030
57,351,2.58333,2030
4,350,1.64,2030
5,350,1.15942,2030
6,350,1.01429,2030
7,350,1.02174,2030
20,350,3,2030
21,350,3.56522,2030
22,350,3.60494,2030
23,350,2.62791,2030
24,350,2.82353,2030
26,350,3,2030
27,350,3.16667,2030
28,350,2.82727,2030
29,350,3.36879,2030
30,350,4.00741,2030
31,350,3.77444,2030
32,350,3.82308,2030
33,350,3.80303,2030
35,350,3.375,2030
36,350,3.95789,2030
37,350,3.42105,2030
38,350,4.07407,2030
39,350,3.84091,2030
40,350,3.68182,2030
41,350,3,2030
42,350,3.05263,2030
43,350,2.74286,2030
44,350,3.14815,2030
45,350,3,2030
53,350,1,2030
54,350,1.425,2030
55,350,3.14228,2030
56,350,2.96154,2030
57,350,2.80476,2030
58,350,3,2030
4,349,1.54054,2030
5,349,1.18978,2030
6,349,2.20937,2030
20,349,3.125,2030
21,349,3.20472,2030
22,349,3.74797,2030
23,349,3.54098,2030
24,349,2.63158,2030
25,349,2.76562,2030
26,349,2.92437,2030
27,349,3.09756,2030
28,349,3.91667,2030
29,349,3.96947,2030
30,349,4.0922,2030
31,349,3.91791,2030
32,349,3.57197,2030
33,349,2.7874,2030
34,349,2.55422,2030
35,349,3.30769,2030
36,349,3.80172,2030
37,349,3.89781,2030
38,349,3.38077,2030
39,349,3.13406,2030
40,349,3.3,2030
53,349,1,2030
54,349,3,2030
55,349,3.20721,2030
56,349,3.15726,2030
57,349,3.06855,2030
58,349,3.17347,2030
3,348,1.4,2030
4,348,1.51695,2030
5,348,2.17874,2030
6,348,2.63889,2030
7,348,3.88172,2030
8,348,3.5,2030
19,348,2.78378,2030
20,348,2.87611,2030
21,348,3.16176,2030
22,348,4.02098,2030
23,348,3.58571,2030
24,348,2.80597,2030
25,348,2.50962,2030
26,348,2.5942,2030
27,348,1.625,2030
28,348,3.64286,2030
29,348,3.9125,2030
30,348,3.96907,2030
31,348,3.98837,2030
32,348,3.20866,2030
33,348,2.9,2030
34,348,2.38384,2030
35,348,2.13333,2030
36,348,3.63014,2030
37,348,3.67949,2030
38,348,2.9321,2030
39,348,1.74254,2030
40,348,1.79167,2030
54,348,3.23214,2030
55,348,3.10081,2030
56,348,3.18596,2030
57,348,3.08933,2030
58,348,3.09615,2030
3,347,1.38636,2030
4,347,2.29722,2030
5,347,2.79837,2030
6,347,3.68267,2030
7,347,3.94531,2030
8,347,2.6875,2030
9,347,2.40541,2030
10,347,2.625,2030
18,347,3.33333,2030
19,347,3.19277,2030
20,347,3.20354,2030
21,347,2.90351,2030
22,347,3.58571,2030
23,347,3.7561,2030
25,347,1.75,2030
26,347,1.625,2030
27,347,2.46218,2030
28,347,2.80303,2030
29,347,2.94059,2030
32,347,2.6699,2030
33,347,2.90511,2030
34,347,2.92481,2030
35,347,2.92958,2030
39,347,2.98925,2030
40,347,2.30435,2030
41,347,4.34211,2030
54,347,3.24074,2030
55,347,2.88347,2030
56,347,2.89833,2030
57,347,2.85072,2030
58,347,3.18468,2030
59,347,3.225,2030
2,346,2.5,2030
3,346,2.0463,2030
4,346,2.58637,2030
5,346,3.64179,2030
6,346,4.15079,2030
7,346,4.08403,2030
8,346,3.62016,2030
9,346,3.3125,2030
10,346,3.57576,2030
16,346,1,2030
17,346,1.26667,2030
18,346,3.17391,2030
19,346,3.36207,2030
20,346,3.26829,2030
21,346,2.94444,2030
22,346,3.31746,2030
25,346,2.25,2030
26,346,1.96538,2030
27,346,2.16423,2030
28,346,2.07971,2030
29,346,2.15385,2030
32,346,3,2030
33,346,2.875,2030
34,346,3.44068,2030
35,346,3.13636,2030
39,346,3.28571,2030
40,346,1.57143,2030
54,346,3.13514,2030
55,346,3.13393,2030
56,346,2.9835,2030
57,346,2.66308,2030
58,346,2.97733,2030
59,346,3.29412,2030
2,345,2.55263,2030
3,345,2.09353,2030
4,345,2.88655,2030
5,345,4.01471,2030
6,345,4.17557,2030
7,345,3.90083,2030
8,345,4.01538,2030
9,345,3.85047,2030
10,345,3.33333,2030
15,345,1,2030
16,345,1.02362,2030
17,345,1,2030
20,345,3.26316,2030
21,345,3.62687,2030
22,345,3.69231,2030
23,345,3.75,2030
25,345,2.75,2030
26,345,1.81034,2030
27,345,1.93841,2030
28,345,1.66162,2030
29,345,1,2030
30,345,1,2030
31,345,1,2030
40,345,1,2030
44,345,1,2030
45,345,1,2030
55,345,2.96809,2030
56,345,2.77647,2030
57,345,2.71311,2030
58,345,3.32051,2030
59,345,3.50481,2030
60,345,3.625,2030
2,344,2.60606,2030
3,344,2.67803,2030
4,344,3.55556,2030
5,344,4.22963,2030
6,344,4.23664,2030
7,344,4.06818,2030
8,344,4.07874,2030
9,344,3.5,2030
15,344,1,2030
16,344,1,2030
17,344,1.12121,2030
21,344,1,2030
22,344,3.6,2030
26,344,1.23864,2030
27,344,1.30488,2030
28,344,1.05263,2030
30,344,1.89286,2030
31,344,2.29851,2030
32,344,1.88235,2030
34,344,3.33333,2030
35,344,1.94286,2030
36,344,1.7,2030
44,344,1,2030
45,344,1.08772,2030
46,344,1.2,2030
55,344,4,2030
56,344,3.42857,2030
57,344,3.72,2030
58,344,3.37805,2030
59,344,3.37917,2030
60,344,3.5,2030
2,343,2.3125,2030
3,343,2.18519,2030
5,343,4.25,2030
6,343,4.02381,2030
7,343,3.9863,2030
8,343,3.75,2030
10,343,1,2030
11,343,1.58,2030
12,343,2.25806,2030
15,343,1,2030
16,343,1.0119,2030
17,343,1.05,2030
18,343,1.5625,2030
19,343,1.5814,2030
20,343,1,2030
21,343,1,2030
30,343,1.82569,2030
31,343,2.35088,2030
32,343,2.75,2030
34,343,2.31884,2030
35,343,2.23944,2030
36,343,1.896,2030
37,343,1,2030
38,343,1,2030
39,343,3.75,2030
40,343,3.55319,2030
41,343,3,2030
44,343,1.3,2030
45,343,1.39844,2030
46,343,2.24691,2030
47,343,3.84211,2030
48,343,4.5,2030
55,343,4,2030
56,343,3.88136,2030
57,343,4,2030
58,343,3.68803,2030
59,343,3.10245,2030
60,343,3.66518,2030
